	id	age	income	children	gender	region	married	car	savings_acct	current_acct	mortgage	pep	income_znorm	age_bins	income_norm	age_norm	children_norm	FEMALE	MALE	INNER_CITY	RURAL	SUBURBAN	TOWN	MARRIED_NO	MARRIED_YES	CAR_NO	CAR_YES	SAVINGS_NO	SAVINGS_YES	CURRENT_NO	CURRENT_YES	MORTGAGE_NO	MORTGAGE_YES	PEP_NO	PEP_YES	young	mid	old
518	ID12619	27	22007.1	3	FEMALE	TOWN	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.42768671635247046	young	0.29239662336755057	0.1836734693877551	1.0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0
519	ID12620	56	28981.1	3	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	0.11295572465375478	mid	0.41239822705975937	0.7755102040816326	1.0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0
520	ID12621	38	12163.9	2	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-1.1907569307649275	mid	0.12302470116176488	0.40816326530612246	0.6666666666666666	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0
521	ID12622	36	17247.7	2	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.7966476618249436	mid	0.2105016373318898	0.3673469387755102	0.6666666666666666	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
522	ID12623	27	12683.6	3	MALE	SUBURBAN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.1504684483171306	young	0.13196717799555338	0.1836734693877551	1.0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0
523	ID12624	34	16291.0	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	-0.8708135097329814	young	0.1940397023946463	0.32653061224489793	0.0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0
524	ID12625	44	18707.3	0	MALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.6834957107362304	mid	0.23561697153738848	0.5306122448979592	0.0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
525	ID12626	43	19326.9	1	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.6354627230035865	mid	0.24627842746622314	0.5102040816326531	0.3333333333333333	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	0
526	ID12627	32	14511.8	2	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	-1.0087416759271708	young	0.16342501164483586	0.2857142857142857	0.6666666666666666	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0
527	ID12628	21	10672.0	1	FEMALE	TOWN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.3064128610398327	young	0.09735358092253255	0.061224489795918366	0.3333333333333333	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0
528	ID12629	30	25830.5	2	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.13128690147676036	young	0.3581858593235	0.24489795918367346	0.6666666666666666	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0
529	ID12630	55	43499.5	1	MALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.2384594836879936	mid	0.6622163060739499	0.7551020408163265	0.3333333333333333	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
530	ID12631	64	59175.1	1	MALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	2.4536723670027603	old	0.9319463231140399	0.9387755102040817	0.3333333333333333	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1
531	ID12632	36	27642.9	1	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_YES	0.009215014221502255	mid	0.38937182240519763	0.3673469387755102	0.3333333333333333	1	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0
532	ID12633	59	30067.5	1	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.19717625059427155	mid	0.43109190963091165	0.8367346938775511	0.3333333333333333	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0
533	ID12634	60	29714.4	0	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	0.16980302921209525	mid	0.42501611865532823	0.8571428571428571	0.0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0
534	ID12635	27	13950.4	1	FEMALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.0522628497701438	young	0.15376500299659868	0.1836734693877551	0.3333333333333333	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0
535	ID12636	29	10072.6	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.3528798927489138	young	0.08703970635225582	0.22448979591836735	0.0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0
536	ID12637	53	37850.6	1	FEMALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.800542207375968	mid	0.5650156953631786	0.7142857142857143	0.3333333333333333	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0
537	ID12638	61	57176.4	2	FEMALE	RURAL	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	2.298727995503027	old	0.8975546963145536	0.8775510204081632	0.6666666666666666	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1
538	ID12639	43	38784.0	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.8729017792766293	mid	0.5810767072482242	0.5102040816326531	0.0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
539	ID12640	19	10191.8	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	-1.3436392017583858	young	0.08909078050770623	0.02040816326530612	0.0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0
540	ID12641	48	21821.4	1	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_YES	-0.44208265860868706	mid	0.28920128384853094	0.6122448979591837	0.3333333333333333	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0
541	ID12642	39	37389.0	2	MALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.7647577865602994	mid	0.5570729451101928	0.42857142857142855	0.6666666666666666	0	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0
542	ID12643	32	14627.9	2	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.9997413049204569	young	0.1654227441066462	0.2857142857142857	0.6666666666666666	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0
543	ID12644	63	48770.5	1	MALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_YES	1.6470809787473302	old	0.752914392260017	0.9183673469387755	0.3333333333333333	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	1
544	ID12645	46	21096.2	1	MALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.4983020303060939	mid	0.2767227689363443	0.5714285714285714	0.3333333333333333	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0
545	ID12646	40	36256.9	0	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	0.676994478922911	mid	0.5375929027327983	0.4489795918367347	0.0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0
546	ID12647	27	15281.8	0	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_YES	-0.9490492928507737	young	0.1766744000651113	0.1836734693877551	0.0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0
547	ID12648	22	9316.98	2	MALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.4114575011907151	young	0.07403775456247852	0.08163265306122448	0.6666666666666666	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0
548	ID12649	42	20736.2	1	MALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.5262101574586951	mid	0.27052824967491684	0.4897959183673469	0.3333333333333333	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0
549	ID12650	58	52662.5	1	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	1.9487988422971192	mid	0.8198840282752273	0.8163265306122449	0.3333333333333333	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
550	ID12651	23	8020.19	1	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.5119880017746647	young	0.051723891692960385	0.10204081632653061	0.3333333333333333	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0
551	ID12652	58	32245.4	3	MALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_NO	0.3660126676099668	mid	0.468567030462753	0.8163265306122449	1.0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	0
552	ID12653	45	41107.2	2	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.0530022265014156	mid	0.6210520048819694	0.5510204081632653	0.6666666666666666	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
553	ID12654	49	39358.3	0	FEMALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_NO	0.9174229943425708	mid	0.5909586861699959	0.6326530612244898	0.0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0
554	ID12655	67	36095.9	3	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.6645133442796644	old	0.5348225760631043	1.0	1.0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1
555	ID12656	20	7723.93	2	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.5349548399697468	young	0.04662614648076456	0.04081632653061224	0.6666666666666666	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0
556	ID12657	43	18565.8	1	FEMALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.6944651551587112	mid	0.23318218132768853	0.5102040816326531	0.3333333333333333	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
557	ID12658	41	25132.9	0	MALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.18536665009246756	mid	0.34618225755468945	0.46938775510204084	0.0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0
558	ID12659	38	31290.6	0	FEMALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.29199411259523417	mid	0.45213778882161143	0.40816326530612246	0.0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
559	ID12660	67	24858.4	0	FEMALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.20664659704632599	old	0.34145893661785104	1.0	0.0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1
560	ID12661	40	16398.8	1	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.8624565761022859	mid	0.19589461677348485	0.4489795918367347	0.3333333333333333	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0
561	ID12662	25	23287.9	0	FEMALE	SUBURBAN	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.3283958017495489	young	0.3144353463398737	0.14285714285714285	0.0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0
562	ID12663	57	50897.6	0	FEMALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.8119792489314914	mid	0.7895153975960791	0.7959183673469388	0.0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
563	ID12664	32	22446.5	1	FEMALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.3936232967112121	young	0.2999573782660818	0.2857142857142857	0.3333333333333333	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0
564	ID12665	44	23092.1	0	MALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.3435747220175473	mid	0.31106621614157504	0.5306122448979592	0.0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0
565	ID12666	30	24867.6	0	MALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.20593338935242642	young	0.34161724099897633	0.24489795918367346	0.0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0
566	ID12667	43	22234.7	0	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.41004257818599243	mid	0.29631293610060866	0.5102040816326531	0.0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0
567	ID12668	19	17371.1	2	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.7870813760176354	young	0.21262498087872353	0.02040816326530612	0.6666666666666666	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0
568	ID12669	37	29574.0	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.15891885962258065	mid	0.4226002561433715	0.3877551020408163	0.0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
569	ID12670	49	17944.2	1	MALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.7426531880422026	mid	0.22248631140295713	0.6326530612244898	0.3333333333333333	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0
570	ID12671	49	33665.5	3	FEMALE	RURAL	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.4761024769694362	mid	0.4930026882492895	0.6326530612244898	1.0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0
571	ID12672	40	36166.2	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_NO	0.6699631813319636	mid	0.5360322280188774	0.4489795918367347	0.0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	0
572	ID12673	33	27712.9	2	FEMALE	SUBURBAN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.014641594501174719	young	0.39057631226158634	0.30612244897959184	0.6666666666666666	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0
573	ID12674	39	22400.7	2	MALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.3971738306656263	mid	0.29916929776004464	0.42857142857142855	0.6666666666666666	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
574	ID12675	43	28469.9	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.07332618409706122	mid	0.40360200970853244	0.5102040816326531	0.0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
575	ID12676	37	30488.0	0	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	0.22977449356001828	mid	0.4383274522682179	0.3877551020408163	0.0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0
576	ID12677	24	19160.3	1	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.6483779840692072	young	0.24341174160801804	0.12244897959183673	0.3333333333333333	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0
577	ID12678	62	45342.5	0	MALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	1.3813335901942272	old	0.6939288032928688	0.8979591836734694	0.0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1
578	ID12679	18	6294.21	0	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.6457904165047943	young	0.022024957373964333	0.0	0.0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0
579	ID12680	47	25127.7	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.18576976748467183	mid	0.34609278116535774	0.5918367346938775	0.0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0
580	ID12681	63	51879.3	2	MALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_YES	1.888083161225127	old	0.8064075074820329	0.9183673469387755	0.6666666666666666	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	1
581	ID12682	20	12644.9	2	MALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.1534685719860354	young	0.13130126717494991	0.04081632653061224	0.6666666666666666	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0
582	ID12683	46	21984.4	3	FEMALE	TOWN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.42944647881459264	mid	0.2920060245141217	0.5714285714285714	1.0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0
583	ID12684	47	29093.1	2	FEMALE	RURAL	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.12163825310123072	mid	0.41432541082998126	0.5918367346938775	0.6666666666666666	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0
584	ID12685	33	23528.4	1	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.30975162236010284	young	0.3185736293464662	0.30612244897959184	0.3333333333333333	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0
585	ID12686	20	9516.91	3	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.3959584126862163	young	0.07747794966230406	0.04081632653061224	1.0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0
586	ID12687	20	18364.9	1	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.710039440561371	young	0.22972529543985307	0.04081632653061224	0.3333333333333333	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0
587	ID12688	43	31273.8	1	FEMALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	0.2906917333281128	mid	0.4518487112560782	0.5102040816326531	0.3333333333333333	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0
588	ID12689	58	49673.6	0	MALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.7170916166126473	mid	0.7684540321072257	0.8163265306122449	0.0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
589	ID12690	29	12623.4	1	MALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.1551353073576491	young	0.1309313167190591	0.22448979591836735	0.3333333333333333	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0
590	ID12691	25	23818.6	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.2872545709720895	young	0.32356710015109463	0.14285714285714285	0.0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0
591	ID12692	40	31473.9	2	FEMALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	0.30620400067043385	mid	0.45529183154555497	0.4489795918367347	0.6666666666666666	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0
592	ID12693	48	20268.0	0	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.5625062272721616	mid	0.2624719332354714	0.6122448979591837	0.0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
593	ID12694	65	51417.0	2	MALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.8522444746066613	old	0.7984527123304831	0.9591836734693877	0.6666666666666666	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1
594	ID12695	59	30971.8	3	FEMALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	0.26727991555009734	mid	0.44665219787565846	0.8367346938775511	1.0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0
595	ID12696	61	47025.0	2	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	1.5117653233449262	old	0.722879577341068	0.8775510204081632	0.6666666666666666	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1
596	ID12697	30	9672.25	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.3839160558198689	young	0.08015088472361001	0.24489795918367346	0.0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0
597	ID12698	31	15976.3	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	-0.8952098642188804	young	0.18862466014028179	0.2653061224489796	0.0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0
598	ID12699	29	14711.8	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	-0.9932371608423923	young	0.1668664112345178	0.22448979591836735	0.0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0
599	ID12700	38	26671.6	0	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.06608266328772461	mid	0.3726586652979073	0.40816326530612246	0.0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0
